ticker,correct,call_side,initial_fair,initial_signed_distance,rem_5p0,dist_5p0,fair_5p0,ask_5p0,rem_4p5,dist_4p5,fair_4p5,ask_4p5,rem_4p0,dist_4p0,fair_4p0,ask_4p0,rem_3p5,dist_3p5,fair_3p5,ask_3p5,rem_3p0,dist_3p0,fair_3p0,ask_3p0,rem_2p5,dist_2p5,fair_2p5,ask_2p5,rem_2p0,dist_2p0,fair_2p0,ask_2p0,rem_1p5,dist_1p5,fair_1p5,ask_1p5,dist_change_5.0_4.0,fair_change_5.0_4.0,ask_change_5.0_4.0,dist_change_4.5_3.5,fair_change_4.5_3.5,ask_change_4.5_3.5,dist_change_4.0_3.0,fair_change_4.0_3.0,ask_change_4.0_3.0,dist_change_3.5_2.5,fair_change_3.5_2.5,ask_change_3.5_2.5,dist_change_3.0_2.0,fair_change_3.0_2.0,ask_change_3.0_2.0,dist_change_2.5_1.5,fair_change_2.5_1.5,ask_change_2.5_1.5,min_signed_distance_5to2,min_fair_5to2
KXBTC15M-26AUG250030-30,True,DOWN,0.9301075268817204,178.5,5.251289600000001,150.02000000000407,0.9655172413793104,0.83,4.361991483333333,110.36999999999534,0.9301075268817204,0.79,4.361991483333333,110.36999999999534,0.9301075268817204,0.79,3.4819491,170.2899999999936,0.988095238095238,0.925,2.5982931833333334,240.47999999999595,0.988095238095238,0.976,2.5982931833333334,240.47999999999595,0.988095238095238,0.976,1.7150109333333332,238.42999999999304,1.0,0.991,1.7150109333333332,238.42999999999304,1.0,0.991,-39.65000000000873,-0.035409714497590006,-0.039999999999999925,59.919999999998254,0.057987711213517645,0.135,130.1100000000006,0.057987711213517645,0.18599999999999994,70.19000000000236,0.0,0.050999999999999934,-2.0500000000029104,0.011904761904761973,0.015000000000000013,-2.0500000000029104,0.011904761904761973,0.015000000000000013,110.36999999999534,0.9301075268817204
KXBTC15M-26AUG250100-00,True,UP,0.8018867924528301,89.58999999999651,4.922464116666666,10.900000000008731,0.6065573770491803,0.67,4.922464116666666,10.900000000008731,0.6065573770491803,0.67,4.01940035,41.11000000000058,0.6347826086956522,0.77,3.114851483333333,9.430000000007569,0.6347826086956522,0.66,3.114851483333333,9.430000000007569,0.6347826086956522,0.66,2.2074566,-14.89999999999418,0.3934426229508196,0.51,2.2074566,-14.89999999999418,0.3934426229508196,0.51,1.2993931833333332,47.729999999995925,0.9301075268817204,0.961,30.20999999999185,0.028225231646471838,0.09999999999999998,-1.4700000000011624,0.028225231646471838,-0.010000000000000009,-31.679999999993015,0.0,-0.10999999999999999,-24.330000000001746,-0.24133998574483256,-0.15000000000000002,-24.330000000001746,-0.24133998574483256,-0.15000000000000002,62.629999999990105,0.5366649039309008,0.45099999999999996,-14.89999999999418,0.3934426229508196
KXBTC15M-26AUG250115-15,True,UP,0.890625,111.02999999999884,5.3843369333333335,230.2100000000064,1.0,0.972,4.483088616666667,222.06999999999243,1.0,0.983,3.5774286500000003,219.9600000000064,1.0,0.987,3.5774286500000003,219.9600000000064,1.0,0.987,2.66675295,203.63999999999945,1.0,0.992,2.66675295,203.63999999999945,1.0,0.992,1.75455435,236.36000000000055,1.0,0.999,1.75455435,236.36000000000055,1.0,0.999,-10.25,0.0,0.015000000000000013,-2.10999999998603,0.0,0.0040000000000000036,-16.320000000006956,0.0,0.0050000000000000044,-16.320000000006956,0.0,0.0050000000000000044,32.72000000000111,0.0,0.007000000000000006,32.72000000000111,0.0,0.007000000000000006,203.63999999999945,1.0
KXBTC15M-26AUG250145-45,True,UP,0.8928571428571429,119.27999999999884,5.2594097,81.20999999999185,0.9655172413793104,0.79,4.3497066166666665,83.77999999999884,0.988095238095238,0.941,4.3497066166666665,83.77999999999884,0.988095238095238,0.941,3.4399781666666667,104.94999999999708,1.0,0.926,3.4399781666666667,104.94999999999708,1.0,0.926,2.5284982666666664,109.75,1.0,0.972,1.62138625,102.76999999998952,1.0,0.99,1.62138625,102.76999999998952,1.0,0.99,2.570000000006985,0.02257799671592764,0.1509999999999999,21.16999999999824,0.011904761904761973,-0.014999999999999902,21.16999999999824,0.011904761904761973,-0.014999999999999902,4.800000000002925,0.0,0.04599999999999993,-2.180000000007553,0.0,0.06399999999999995,-6.980000000010477,0.0,0.018000000000000016,81.20999999999185,0.9655172413793104
KXBTC15M-26AUG250215-15,True,UP,1.0,-0.5700000000069849,4.968447116666667,37.95999999999185,0.7593984962406015,0.56,4.054172933333333,-2.5200000000040745,1.0,0.48,4.054172933333333,-2.5200000000040745,1.0,0.48,3.1424861666666666,-3.779999999998836,1.0,0.64,3.1424861666666666,-3.779999999998836,1.0,0.64,2.2318425,8.64999999999418,0.6347826086956522,0.6,2.2318425,8.64999999999418,0.6347826086956522,0.6,1.318971433333333,9.059999999997672,0.7261146496815287,0.72,-40.479999999995925,0.24060150375939848,-0.08000000000000007,-1.2599999999947613,0.0,0.16000000000000003,-1.2599999999947613,0.0,0.16000000000000003,12.429999999993015,-0.3652173913043478,-0.040000000000000036,12.429999999993015,-0.3652173913043478,-0.040000000000000036,0.41000000000349246,0.09133204098587655,0.12,-3.779999999998836,0.6347826086956522
KXBTC15M-26AUG250245-45,True,DOWN,0.8018867924528301,118.17999999999302,5.32956,223.06999999999243,0.988095238095238,0.934,4.419323566666667,237.1600000000035,0.988095238095238,0.951,4.419323566666667,237.1600000000035,0.988095238095238,0.951,3.5114186166666665,241.8399999999965,1.0,0.979,2.603054766666667,199.95999999999185,0.988095238095238,0.993,2.603054766666667,199.95999999999185,0.988095238095238,0.993,1.6962993333333332,217.13000000000463,1.0,0.993,1.6962993333333332,217.13000000000463,1.0,0.993,14.09000000001106,0.0,0.016999999999999904,4.679999999993015,0.011904761904761973,0.028000000000000025,-37.20000000001164,0.0,0.04200000000000004,-41.88000000000466,-0.011904761904761973,0.014000000000000012,17.170000000012777,0.011904761904761973,0.0,17.170000000012777,0.011904761904761973,0.0,199.95999999999185,0.988095238095238
KXBTC15M-26AUG250315-15,True,UP,0.890625,203.88999999999945,5.219717133333333,222.88999999999945,1.0,0.946,4.31062875,188.31999999999243,1.0,0.953,4.31062875,188.31999999999243,1.0,0.953,3.4021449,170.54999999998836,1.0,0.957,3.4021449,170.54999999998836,1.0,0.957,2.4964601,191.13999999999945,1.0,0.984,1.5883865333333334,196.88999999999945,1.0,0.998,1.5883865333333334,196.88999999999945,1.0,0.998,-34.57000000000701,0.0,0.007000000000000006,-17.770000000004075,0.0,0.0040000000000000036,-17.770000000004075,0.0,0.0040000000000000036,20.590000000011088,0.0,0.027000000000000024,26.340000000011088,0.0,0.041000000000000036,5.75,0.0,0.014000000000000012,170.54999999998836,1.0
KXBTC15M-26AUG250400-00,True,DOWN,0.9301075268817204,384.3100000000122,4.599020733333333,751.25,0.9655172413793104,0.979,4.599020733333333,751.25,0.9655172413793104,0.979,3.685021516666666,819.6200000000099,0.9655172413793104,0.991,3.685021516666666,819.6200000000099,0.9655172413793104,0.991,2.773178383333333,769.0100000000093,0.988095238095238,0.996,2.773178383333333,769.0100000000093,0.988095238095238,0.996,1.8598213,776.3500000000058,1.0,0.999,1.8598213,776.3500000000058,1.0,0.999,68.3700000000099,0.0,0.01200000000000001,68.3700000000099,0.0,0.01200000000000001,-50.61000000000058,0.02257799671592764,0.0050000000000000044,-50.61000000000058,0.02257799671592764,0.0050000000000000044,7.3399999999965075,0.011904761904761973,0.0030000000000000027,7.3399999999965075,0.011904761904761973,0.0030000000000000027,751.25,0.9655172413793104
KXBTC15M-26AUG250430-30,True,UP,0.8018867924528301,128.41999999999825,5.313837933333334,182.45999999999185,0.9655172413793104,0.946,4.4243427833333335,301.34999999999127,1.0,0.939,4.4243427833333335,301.34999999999127,1.0,0.939,3.5314500166666667,290.0599999999977,1.0,0.992,2.6375208,275.8999999999942,1.0,0.996,2.6375208,275.8999999999942,1.0,0.996,1.7423817,264.52999999999884,1.0,0.998,1.7423817,264.52999999999884,1.0,0.998,118.88999999999942,0.03448275862068961,-0.007000000000000006,-11.289999999993597,0.0,0.05300000000000005,-25.44999999999709,0.0,0.05700000000000005,-14.160000000003492,0.0,0.0040000000000000036,-11.369999999995343,0.0,0.0020000000000000018,-11.369999999995343,0.0,0.0020000000000000018,182.45999999999185,0.9655172413793104
KXBTC15M-26AUG250500-00,True,DOWN,0.9301075268817204,187.27000000000407,5.233090883333333,208.19000000000236,1.0,0.976,4.346758233333333,234.88000000000463,1.0,0.98,4.346758233333333,234.88000000000463,1.0,0.98,3.46535925,265.7299999999959,1.0,0.996,2.5806434166666667,206.3399999999965,0.988095238095238,0.998,2.5806434166666667,206.3399999999965,0.988095238095238,0.998,1.697919,182.52999999999884,0.988095238095238,0.996,1.697919,182.52999999999884,0.988095238095238,0.996,26.69000000000227,0.0,0.0040000000000000036,30.849999999991297,0.0,0.016000000000000014,-28.54000000000812,-0.011904761904761973,0.018000000000000016,-59.38999999999942,-0.011904761904761973,0.0020000000000000018,-23.80999999999767,0.0,-0.0020000000000000018,-23.80999999999767,0.0,-0.0020000000000000018,206.3399999999965,0.988095238095238
KXBTC15M-26AUG250515-15,True,DOWN,0.8018867924528301,142.16999999999825,4.672959616666666,154.24000000000524,0.988095238095238,0.958,4.672959616666666,154.24000000000524,0.988095238095238,0.958,3.78971565,194.91999999999825,0.988095238095238,0.968,3.78971565,194.91999999999825,0.988095238095238,0.968,2.905816833333333,183.0899999999965,1.0,0.99,2.905816833333333,183.0899999999965,1.0,0.99,2.0213438666666668,181.04000000000812,1.0,0.996,1.1398580833333334,28.330000000001743,0.890625,0.89,40.679999999993015,0.0,0.010000000000000009,40.679999999993015,0.0,0.010000000000000009,-11.830000000001746,0.011904761904761973,0.02200000000000002,-11.830000000001746,0.011904761904761973,0.02200000000000002,-2.049999999988387,0.0,0.006000000000000005,-154.75999999999476,-0.109375,-0.09999999999999998,154.24000000000524,0.988095238095238
KXBTC15M-26AUG250600-00,True,DOWN,0.890625,171.88000000000466,4.5650504666666665,716.2899999999936,0.9301075268817204,0.983,4.5650504666666665,716.2899999999936,0.9301075268817204,0.983,3.67817665,598.3099999999977,0.9487179487179488,0.989,3.67817665,598.3099999999977,0.9487179487179488,0.989,2.796414683333333,586.6100000000006,0.9301075268817204,0.998,2.796414683333333,586.6100000000006,0.9301075268817204,0.998,1.9131283,745.8399999999965,0.9635717185611766,0.999,1.9131283,745.8399999999965,0.9635717185611766,0.999,-117.97999999999593,0.018610421836228408,0.006000000000000005,-117.97999999999593,0.018610421836228408,0.006000000000000005,-11.69999999999709,-0.018610421836228408,0.009000000000000008,-11.69999999999709,-0.018610421836228408,0.009000000000000008,159.22999999999593,0.033464191679456246,0.0010000000000000009,159.22999999999593,0.033464191679456246,0.0010000000000000009,586.6100000000006,0.9301075268817204
KXBTC15M-26AUG250730-30,True,UP,0.890625,116.93000000000757,4.724178183333334,150.24000000000524,1.0,0.96,4.724178183333334,150.24000000000524,1.0,0.96,3.837098783333333,150.40000000000873,1.0,0.972,3.837098783333333,150.40000000000873,1.0,0.972,2.95679095,144.66999999999825,1.0,0.934,2.074632916666667,83.18000000000757,0.9301075268817204,0.947,2.074632916666667,83.18000000000757,0.9301075268817204,0.947,1.1895222666666667,144.82000000000698,0.988095238095238,0.988,0.16000000000349246,0.0,0.01200000000000001,0.16000000000349246,0.0,0.01200000000000001,-5.730000000010477,0.0,-0.03799999999999992,-67.22000000000116,-0.06989247311827962,-0.025000000000000022,-61.48999999999069,-0.06989247311827962,0.0129999999999999,61.63999999999942,0.057987711213517645,0.041000000000000036,83.18000000000757,0.9301075268817204
KXBTC15M-26AUG250815-15,True,DOWN,0.8928571428571429,191.1600000000035,4.820202916666667,302.8099999999977,0.988095238095238,0.954,4.820202916666667,302.8099999999977,0.988095238095238,0.954,3.9391181166666662,274.6999999999971,0.988095238095238,0.974,3.9391181166666662,274.6999999999971,0.988095238095238,0.974,3.0524388,101.04000000000816,0.890625,0.938,2.1668378,143.13999999999942,0.9301075268817204,0.944,2.1668378,143.13999999999942,0.9301075268817204,0.944,1.2831775333333333,124.74000000000524,0.9487179487179488,0.972,-28.110000000000582,0.0,0.020000000000000018,-28.110000000000582,0.0,0.020000000000000018,-173.65999999998894,-0.09747023809523803,-0.03600000000000003,-131.55999999999767,-0.057987711213517645,-0.030000000000000027,42.099999999991255,0.03948252688172038,0.006000000000000005,-18.39999999999418,0.018610421836228408,0.028000000000000025,101.04000000000816,0.890625
KXBTC15M-26AUG250900-00,True,UP,0.8018867924528301,138.63000000000466,5.34913745,115.30000000000292,0.988095238095238,0.89,4.462030216666666,124.52000000000407,1.0,0.917,3.579892233333333,100.99000000000524,0.988095238095238,0.917,3.579892233333333,100.99000000000524,0.988095238095238,0.917,2.6936015,87.6200000000099,0.988095238095238,0.939,2.6936015,87.6200000000099,0.988095238095238,0.939,1.80863895,99.22000000000116,1.0,0.957,1.80863895,99.22000000000116,1.0,0.957,-14.309999999997686,0.0,0.027000000000000024,-23.529999999998836,-0.011904761904761973,0.0,-13.369999999995343,0.0,0.02199999999999991,-13.369999999995343,0.0,0.02199999999999991,11.599999999991269,0.011904761904761973,0.018000000000000016,11.599999999991269,0.011904761904761973,0.018000000000000016,87.6200000000099,0.988095238095238
KXBTC15M-26AUG250945-45,True,UP,0.8018867924528301,188.57000000000696,5.3417094333333335,479.4300000000076,1.0,0.989,4.4577203,316.1900000000023,1.0,0.981,3.5701327666666667,305.2300000000105,1.0,0.96,3.5701327666666667,305.2300000000105,1.0,0.96,2.6867756,376.6399999999994,1.0,0.994,2.6867756,376.6399999999994,1.0,0.994,1.8049585333333331,177.98000000001048,0.9487179487179488,0.992,1.8049585333333331,177.98000000001048,0.9487179487179488,0.992,-174.19999999999715,0.0,-0.029000000000000026,-10.959999999991851,0.0,-0.02100000000000002,71.40999999998894,0.0,0.03400000000000003,71.40999999998894,0.0,0.03400000000000003,-198.65999999998894,-0.05128205128205121,-0.0020000000000000018,-198.65999999998894,-0.05128205128205121,-0.0020000000000000018,177.98000000001048,0.9487179487179488
KXBTC15M-26AUG251000-00,True,DOWN,0.8018867924528301,190.9499999999971,5.27148815,349.09000000001106,0.9655172413793104,0.927,4.386216516666667,279.9400000000023,0.9655172413793104,0.927,4.386216516666667,279.9400000000023,0.9655172413793104,0.927,3.498329183333333,155.1999999999971,0.9301075268817204,0.905,2.6085606500000003,128.7100000000064,0.8928571428571429,0.81,2.6085606500000003,128.7100000000064,0.8928571428571429,0.81,1.7228145333333331,163.59000000001106,0.9301075268817204,0.929,1.7228145333333331,163.59000000001106,0.9301075268817204,0.929,-69.15000000000873,0.0,0.0,-124.74000000000524,-0.035409714497590006,-0.02200000000000002,-151.22999999999593,-0.07266009852216748,-0.11699999999999999,-26.489999999990687,-0.037250384024577476,-0.09499999999999997,34.88000000000466,0.037250384024577476,0.119,34.88000000000466,0.037250384024577476,0.119,128.7100000000064,0.8928571428571429
KXBTC15M-26AUG251015-15,True,UP,0.8928571428571429,201.4899999999907,4.670929266666667,364.33000000000175,1.0,0.975,4.670929266666667,364.33000000000175,1.0,0.975,3.784099916666667,362.0699999999924,1.0,0.988,3.784099916666667,362.0699999999924,1.0,0.988,2.90179215,357.6100000000006,1.0,0.991,2.90179215,357.6100000000006,1.0,0.991,2.012881783333333,401.7399999999907,1.0,0.999,1.1275000333333334,400.4700000000012,1.0,0.999,-2.26000000000937,0.0,0.013000000000000012,-2.26000000000937,0.0,0.013000000000000012,-4.459999999991794,0.0,0.0030000000000000027,-4.459999999991794,0.0,0.0030000000000000027,44.129999999990105,0.0,0.008000000000000007,42.86000000000064,0.0,0.008000000000000007,357.6100000000006,1.0
KXBTC15M-26AUG251445-45,True,DOWN,0.890625,132.43000000000757,5.357399433333333,119.95000000001164,0.988095238095238,0.966,4.472906516666667,117.1700000000128,0.988095238095238,0.969,3.58847275,99.1200000000099,0.9301075268817204,0.984,3.58847275,99.1200000000099,0.9301075268817204,0.984,2.6877501,122.72000000000116,0.988095238095238,0.996,2.6877501,122.72000000000116,0.988095238095238,0.996,1.7799623,127.45000000001164,1.0,0.999,1.7799623,127.45000000001164,1.0,0.999,-20.830000000001746,-0.057987711213517645,0.018000000000000016,-18.05000000000291,-0.057987711213517645,0.015000000000000013,23.59999999999127,0.057987711213517645,0.01200000000000001,23.59999999999127,0.057987711213517645,0.01200000000000001,4.730000000010477,0.011904761904761973,0.0030000000000000027,4.730000000010477,0.011904761904761973,0.0030000000000000027,99.1200000000099,0.9301075268817204
KXBTC15M-26AUG251600-00,True,UP,0.8018867924528301,118.75,5.336469283333333,193.0,0.988095238095238,0.97,4.43196865,142.0,0.9301075268817204,0.941,4.43196865,142.0,0.9301075268817204,0.941,3.527276733333333,159.38999999999942,1.0,0.975,2.6221602666666666,186.31999999999243,1.0,0.995,2.6221602666666666,186.31999999999243,1.0,0.995,1.7143272,174.86000000000058,1.0,0.999,1.7143272,174.86000000000058,1.0,0.999,-51.0,-0.057987711213517645,-0.029000000000000026,17.389999999999418,0.06989247311827962,0.03400000000000003,44.31999999999243,0.06989247311827962,0.05400000000000005,26.929999999993015,0.0,0.020000000000000018,-11.459999999991851,0.0,0.0040000000000000036,-11.459999999991851,0.0,0.0040000000000000036,142.0,0.9301075268817204
KXBTC15M-26AUG251630-30,False,UP,0.8018867924528301,101.8799999999901,4.8485773666666665,27.75,0.721540222080177,0.85,4.8485773666666665,27.75,0.721540222080177,0.85,3.94033165,-11.84000000001106,0.4285714285714285,0.58,3.94033165,-11.84000000001106,0.4285714285714285,0.58,3.028095133333333,-27.69000000000233,0.3652173913043478,0.32,2.123002983333333,-68.66999999999825,0.0698924731182795,0.21,2.123002983333333,-68.66999999999825,0.0698924731182795,0.21,1.218984683333333,-82.85000000000582,0.0698924731182795,0.034,-39.59000000001106,-0.2929687935087485,-0.27,-39.59000000001106,-0.2929687935087485,-0.27,-15.849999999991269,-0.06335403726708067,-0.25999999999999995,-56.829999999987194,-0.358678955453149,-0.37,-40.979999999995925,-0.2953249181860683,-0.11000000000000001,-14.180000000007567,0.0,-0.176,-68.66999999999825,0.0698924731182795
KXBTC15M-26AUG251815-15,True,UP,0.890625,144.13999999999942,4.71210205,255.57000000000696,1.0,0.98,4.71210205,255.57000000000696,1.0,0.98,3.81022385,238.4700000000012,1.0,0.992,3.81022385,238.4700000000012,1.0,0.992,2.9086425,319.58000000000175,1.0,0.998,2.9086425,319.58000000000175,1.0,0.998,2.0093487333333333,290.1600000000035,1.0,0.998,1.1042038166666666,354.49000000000524,1.0,1.0,-17.100000000005764,0.0,0.01200000000000001,-17.100000000005764,0.0,0.01200000000000001,81.11000000000055,0.0,0.006000000000000005,81.11000000000055,0.0,0.006000000000000005,-29.419999999998254,0.0,0.0,34.91000000000349,0.0,0.0020000000000000018,238.4700000000012,1.0
KXBTC15M-26AUG251845-45,True,UP,0.8018867924528301,178.80999999999767,5.312593466666667,197.6999999999971,1.0,0.956,4.426761316666667,178.80999999999767,1.0,0.975,4.426761316666667,178.80999999999767,1.0,0.975,3.5419669666666667,194.5500000000029,1.0,0.981,2.655591616666667,192.66999999999825,1.0,0.997,2.655591616666667,192.66999999999825,1.0,0.997,1.7756630333333334,199.25,1.0,0.998,1.7756630333333334,199.25,1.0,0.998,-18.889999999999418,0.0,0.019000000000000017,15.740000000005239,0.0,0.006000000000000005,13.860000000000582,0.0,0.02200000000000002,-1.8800000000046566,0.0,0.016000000000000014,6.580000000001746,0.0,0.0010000000000000009,6.580000000001746,0.0,0.0010000000000000009,178.80999999999767,1.0
KXBTC15M-26AUG251900-00,True,UP,0.890625,97.38000000000466,5.302622783333334,116.85000000000582,1.0,0.933,4.408475166666666,110.29000000000816,1.0,0.961,4.408475166666666,110.29000000000816,1.0,0.961,3.5248306666666664,142.8000000000029,1.0,0.98,2.6481303666666665,146.63000000000466,1.0,0.995,2.6481303666666665,146.63000000000466,1.0,0.995,1.7635452166666667,130.8000000000029,1.0,0.998,1.7635452166666667,130.8000000000029,1.0,0.998,-6.5599999999976575,0.0,0.027999999999999914,32.50999999999475,0.0,0.019000000000000017,36.33999999999649,0.0,0.03400000000000003,3.8300000000017462,0.0,0.015000000000000013,-15.830000000001746,0.0,0.0030000000000000027,-15.830000000001746,0.0,0.0030000000000000027,110.29000000000816,1.0
KXBTC15M-26AUG251930-30,True,DOWN,0.8018867924528301,139.58000000000175,5.429644316666667,238.16999999999825,1.0,0.977,4.542632733333334,286.1600000000035,0.988095238095238,0.989,3.6588834333333335,288.36999999999534,1.0,0.993,3.6588834333333335,288.36999999999534,1.0,0.993,2.776725116666667,291.24000000000524,1.0,0.994,2.776725116666667,291.24000000000524,1.0,0.994,1.8928592,302.0100000000093,1.0,1.0,1.8928592,302.0100000000093,1.0,1.0,50.19999999999709,0.0,0.016000000000000014,2.209999999991851,0.011904761904761973,0.0040000000000000036,2.8700000000098953,0.0,0.0010000000000000009,2.8700000000098953,0.0,0.0010000000000000009,10.770000000004075,0.0,0.006000000000000005,10.770000000004075,0.0,0.006000000000000005,286.1600000000035,0.988095238095238
KXBTC15M-26AUG252000-00,True,DOWN,0.8018867924528301,120.65000000000872,5.38413385,76.7100000000064,0.7261146496815287,0.73,4.499419116666667,84.19000000000233,0.8018867924528301,0.79,3.613185133333333,83.55000000000291,0.890625,0.88,3.613185133333333,83.55000000000291,0.890625,0.88,2.7301841833333333,-13.959999999991853,0.3652173913043478,0.6,2.7301841833333333,-13.959999999991853,0.3652173913043478,0.6,1.8457626166666663,11.180000000007569,0.5663265306122449,0.62,1.8457626166666663,11.180000000007569,0.5663265306122449,0.62,6.8399999999965075,0.16451035031847128,0.15000000000000002,-0.6399999999994179,0.08873820754716988,0.08999999999999997,-97.50999999999476,-0.5254076086956522,-0.28,-97.50999999999476,-0.5254076086956522,-0.28,25.13999999999942,0.2011091393078971,0.020000000000000018,25.13999999999942,0.2011091393078971,0.020000000000000018,-13.959999999991853,0.3652173913043478
KXBTC15M-26AUG252100-00,True,UP,0.8018867924528301,105.58999999999652,5.372514600000001,299.6499999999942,1.0,0.964,4.49174955,284.0799999999872,1.0,0.98,3.6118219166666665,280.1999999999971,1.0,0.983,3.6118219166666665,280.1999999999971,1.0,0.983,2.7306687333333333,294.3799999999901,1.0,0.991,2.7306687333333333,294.3799999999901,1.0,0.991,1.8513302166666668,275.9399999999878,1.0,1.0,1.8513302166666668,275.9399999999878,1.0,1.0,-19.44999999999709,0.0,0.019000000000000017,-3.8799999999901047,0.0,0.0030000000000000027,14.179999999993015,0.0,0.008000000000000007,14.179999999993015,0.0,0.008000000000000007,-18.44000000000233,0.0,0.009000000000000008,-18.44000000000233,0.0,0.009000000000000008,275.9399999999878,1.0
KXBTC15M-26AUG252115-15,True,UP,0.8928571428571429,184.0800000000017,5.39781625,194.4499999999971,1.0,0.94,4.516755783333333,119.41000000000348,0.9301075268817204,0.917,3.64193105,134.41999999999825,0.9487179487179488,0.944,3.64193105,134.41999999999825,0.9487179487179488,0.944,2.76493315,139.09999999999127,0.988095238095238,0.968,2.76493315,139.09999999999127,0.988095238095238,0.968,1.88402855,136.41999999999825,1.0,0.995,1.88402855,136.41999999999825,1.0,0.995,-60.029999999998836,-0.05128205128205121,0.0040000000000000036,15.009999999994776,0.018610421836228408,0.026999999999999913,4.679999999993015,0.03937728937728924,0.02400000000000002,4.679999999993015,0.03937728937728924,0.02400000000000002,-2.679999999993015,0.011904761904761973,0.027000000000000024,-2.679999999993015,0.011904761904761973,0.027000000000000024,119.41000000000348,0.9301075268817204
KXBTC15M-26AUG252145-45,True,UP,0.8018867924528301,177.97000000000116,4.581738516666666,184.1200000000099,1.0,0.962,4.581738516666666,184.1200000000099,1.0,0.962,3.70036895,170.05999999999767,1.0,0.978,3.70036895,170.05999999999767,1.0,0.978,2.822681066666666,136.27000000000407,1.0,0.981,2.822681066666666,136.27000000000407,1.0,0.981,1.94429125,157.8000000000029,1.0,0.991,1.0616072333333333,159.16999999999825,1.0,1.0,-14.060000000012224,0.0,0.016000000000000014,-14.060000000012224,0.0,0.016000000000000014,-33.7899999999936,0.0,0.0030000000000000027,-33.7899999999936,0.0,0.0030000000000000027,21.529999999998836,0.0,0.010000000000000009,22.89999999999418,0.0,0.019000000000000017,136.27000000000407,1.0
KXBTC15M-26AUG252230-30,True,UP,0.8018867924528301,124.72999999999593,5.391296083333333,175.2899999999936,1.0,0.971,4.506381266666667,247.88000000000463,1.0,0.985,3.624884483333333,364.8600000000006,1.0,0.994,3.624884483333333,364.8600000000006,1.0,0.994,2.7485188833333334,365.0399999999936,1.0,0.995,2.7485188833333334,365.0399999999936,1.0,0.995,1.8694247,401.9499999999971,1.0,1.0,1.8694247,401.9499999999971,1.0,1.0,189.57000000000698,0.0,0.02300000000000002,116.97999999999595,0.0,0.009000000000000008,0.17999999999301508,0.0,0.0010000000000000009,0.17999999999301508,0.0,0.0010000000000000009,36.91000000000349,0.0,0.0050000000000000044,36.91000000000349,0.0,0.0050000000000000044,175.2899999999936,1.0
KXBTC15M-26AUG260100-00,True,DOWN,0.890625,162.74000000000524,4.654600083333333,126.97999999999593,0.9487179487179488,0.84,4.654600083333333,126.97999999999593,0.9487179487179488,0.84,3.76155195,123.22999999999593,0.988095238095238,0.958,3.76155195,123.22999999999593,0.988095238095238,0.958,2.86855605,165.18000000000757,0.988095238095238,0.963,2.86855605,165.18000000000757,0.988095238095238,0.963,1.9797594333333333,152.13999999999942,1.0,0.994,1.0858727166666666,118.82000000000698,1.0,0.996,-3.75,0.03937728937728924,0.118,-3.75,0.03937728937728924,0.118,41.95000000001164,0.0,0.0050000000000000044,41.95000000001164,0.0,0.0050000000000000044,-13.040000000008149,0.011904761904761973,0.031000000000000028,-46.36000000000058,0.011904761904761973,0.03300000000000003,123.22999999999593,0.9487179487179488
KXBTC15M-26AUG260845-45,True,DOWN,0.8018867924528301,206.86000000000053,4.662716649999999,383.6000000000058,0.988095238095238,0.988,4.662716649999999,383.6000000000058,0.988095238095238,0.988,3.7382233166666663,383.5899999999965,0.988095238095238,0.993,3.7382233166666663,383.5899999999965,0.988095238095238,0.993,2.8140252,347.6100000000006,0.988095238095238,0.997,2.8140252,347.6100000000006,0.988095238095238,0.997,1.8956173,324.4300000000076,1.0,0.998,1.8956173,324.4300000000076,1.0,0.998,-0.010000000009313226,0.0,0.0050000000000000044,-0.010000000009313226,0.0,0.0050000000000000044,-35.979999999995925,0.0,0.0040000000000000036,-35.979999999995925,0.0,0.0040000000000000036,-23.17999999999296,0.011904761904761973,0.0010000000000000009,-23.17999999999296,0.011904761904761973,0.0010000000000000009,324.4300000000076,0.988095238095238
KXBTC15M-26AUG260945-45,True,UP,0.9301075268817204,271.8799999999901,4.943957233333333,307.36999999999534,1.0,0.984,4.943957233333333,307.36999999999534,1.0,0.984,4.032420833333333,390.2399999999907,1.0,0.99,3.1261886166666666,343.6900000000023,1.0,0.996,3.1261886166666666,343.6900000000023,1.0,0.996,2.2186743166666667,336.679999999993,1.0,0.999,2.2186743166666667,336.679999999993,1.0,0.999,1.31304035,412.6699999999983,1.0,0.999,82.86999999999534,0.0,0.006000000000000005,36.320000000006985,0.0,0.01200000000000001,-46.54999999998836,0.0,0.006000000000000005,-7.010000000009313,0.0,0.0030000000000000027,-7.010000000009313,0.0,0.0030000000000000027,75.9900000000053,0.0,0.0,307.36999999999534,1.0
