event_id,contract,side,entry_timestamp_utc,entry_ask,entry_bid,target,btc_price,btc_gap,seconds_left,btc_move_15s,btc_move_30s,btc_move_60s,ask_move_15s,ask_move_30s,ask_move_60s,recent_low_60s,recent_high_60s,bounce_from_low,drawdown_from_high,outcome_timestamp_utc,observed_seconds,max_future_bid,max_gain_vs_entry_ask,min_future_bid,max_adverse_vs_entry_ask,hit_8c,seconds_to_8c,hit_10c,seconds_to_10c,hit_15c,seconds_to_15c,hit_20c,seconds_to_20c,stop_10c_hit,stop_seconds,notes
KXBTC15M-26SEP050530-30|UP|1788600087559,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:21:27.559880+00:00,0.3,0.29,79730.74,79702.77,-27.970000000001164,512.44,-0.00999999999476131,-1.209999999991851,1.0299999999988358,0.0,-0.07,-0.07,0.3,0.37,0.0,0.07,2026-09-05T09:24:32.799667+00:00,184,0.38,0.08000000000000002,0.15,-0.15,True,45.0,False,,False,,False,,True,180.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600107528,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:21:47.528342+00:00,0.36,0.35,79730.74,79702.77,-27.970000000001164,492.47,0.0,0.0,-1.209999999991851,0.06,0.06,-0.010000000000000009,0.3,0.37,0.06,0.010000000000000009,2026-09-05T09:24:47.802336+00:00,180,0.38,0.020000000000000018,0.15,-0.21,False,,False,,False,,False,,True,100.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600127546,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:22:07.546107+00:00,0.36,0.35,79730.74,79708.56,-22.180000000007567,472.45,5.789999999993597,5.789999999993597,5.789999999993597,0.0,0.06,-0.010000000000000009,0.3,0.36,0.06,0.0,2026-09-05T09:25:12.808579+00:00,185,0.38,0.020000000000000018,0.15,-0.21,False,,False,,False,,False,,True,80.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600147536,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:22:27.536168+00:00,0.39,0.38,79730.74,79715.23,-15.510000000009313,452.46,4.5,6.6599999999889405,12.459999999991851,0.0,0.030000000000000027,0.09000000000000002,0.3,0.39,0.09000000000000002,0.0,2026-09-05T09:25:27.770268+00:00,180,0.38,-0.010000000000000009,0.15,-0.24000000000000002,False,,False,,False,,False,,True,60.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600167519,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:22:47.519246+00:00,0.39,0.38,79730.74,79702.8,-27.94000000000233,432.48,-12.429999999993015,-10.179999999993015,0.029999999998835847,0.0,0.0,0.030000000000000027,0.36,0.39,0.030000000000000027,0.0,2026-09-05T09:25:47.759420+00:00,180,0.38,-0.010000000000000009,0.14,-0.25,False,,False,,False,,False,,True,40.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600182545,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:23:02.545898+00:00,0.33,0.32,79730.74,79697.24,-33.5,417.45,-5.559999999997672,-5.5499999999883585,-11.319999999992433,-0.06,-0.06,-0.02999999999999997,0.33,0.39,0.0,0.06,2026-09-05T09:26:02.801672+00:00,180,0.32,-0.010000000000000009,0.14,-0.19,False,,False,,False,,False,,True,25.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600197548,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:23:17.548120+00:00,0.33,0.32,79730.74,79697.24,-33.5,402.45,0.0,-5.559999999997672,-15.739999999990687,0.0,-0.06,-0.06,0.33,0.39,0.0,0.06,2026-09-05T09:26:22.745154+00:00,184,0.32,-0.010000000000000009,0.14,-0.19,False,,False,,False,,False,,True,10.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600217522,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:23:37.522663+00:00,0.23,0.22,79730.74,79697.24,-33.5,382.48,0.0,0.0,-5.5499999999883585,-0.1,-0.1,-0.16,0.23,0.39,0.0,0.16,2026-09-05T09:26:37.749199+00:00,180,0.24,0.009999999999999981,0.14,-0.09,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600232527,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:23:52.527964+00:00,0.23,0.22,79730.74,79697.24,-33.5,367.47,0.0,0.0,0.0,0.0,-0.1,-0.16,0.23,0.33,0.0,0.1,2026-09-05T09:26:57.790354+00:00,185,0.24,0.009999999999999981,0.1,-0.13,False,,False,,False,,False,,True,170.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600247532,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:24:07.532528+00:00,0.25,0.24,79730.74,79697.24,-33.5,352.47,0.0,0.0,0.0,0.01999999999999999,0.01999999999999999,-0.08000000000000002,0.23,0.33,0.01999999999999999,0.08000000000000002,2026-09-05T09:27:12.749993+00:00,184,0.24,-0.010000000000000009,0.092,-0.158,False,,False,,False,,False,,True,20.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600262552,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:24:22.552653+00:00,0.25,0.24,79730.74,79693.44,-37.30000000000291,337.45,-3.8000000000029104,-3.8000000000029104,-3.8000000000029104,0.0,0.01999999999999999,-0.08000000000000002,0.23,0.33,0.01999999999999999,0.08000000000000002,2026-09-05T09:27:27.798856+00:00,185,0.24,-0.010000000000000009,0.092,-0.158,False,,False,,False,,False,,True,5.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600282540,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:24:42.540071+00:00,0.16,0.15,79730.74,79697.25,-33.49000000000524,317.46,3.8099999999976717,0.00999999999476131,0.00999999999476131,-0.09,-0.09,-0.07,0.16,0.25,0.0,0.09,2026-09-05T09:27:42.760557+00:00,180,0.18,0.01999999999999999,0.043,-0.117,False,,False,,False,,False,,True,180.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600302521,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:25:02.521259+00:00,0.19,0.18,79730.74,79697.25,-33.49000000000524,297.48,0.0,3.8099999999976717,0.00999999999476131,0.03,0.03,-0.06,0.16,0.25,0.03,0.06,2026-09-05T09:28:02.756602+00:00,180,0.18,-0.010000000000000009,0.043,-0.14700000000000002,False,,False,,False,,False,,True,160.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600317521,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:25:17.521774+00:00,0.19,0.18,79730.74,79697.24,-33.5,282.48,-0.00999999999476131,-0.00999999999476131,-0.00999999999476131,0.0,0.03,-0.06,0.16,0.25,0.03,0.06,2026-09-05T09:28:17.759871+00:00,180,0.18,-0.010000000000000009,0.026,-0.164,False,,False,,False,,False,,True,145.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600332523,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:25:32.523331+00:00,0.19,0.18,79730.74,79697.24,-33.5,267.48,0.0,-0.00999999999476131,3.8000000000029104,0.0,0.0,0.03,0.16,0.19,0.03,0.0,2026-09-05T09:28:32.740725+00:00,180,0.18,-0.010000000000000009,0.026,-0.164,False,,False,,False,,False,,True,130.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600347535,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:25:47.535383+00:00,0.15,0.14,79730.74,79697.24,-33.5,252.46,0.0,0.0,-0.00999999999476131,-0.04000000000000001,-0.04000000000000001,-0.010000000000000009,0.15,0.19,0.0,0.04000000000000001,2026-09-05T09:28:47.874949+00:00,180,0.14,-0.009999999999999981,0.016,-0.134,False,,False,,False,,False,,True,115.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600362546,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:26:02.546640+00:00,0.15,0.14,79730.74,79698.84,-31.90000000000873,237.45,1.5999999999912689,1.5999999999912689,1.5899999999965075,0.0,-0.04000000000000001,-0.04000000000000001,0.15,0.19,0.0,0.04000000000000001,2026-09-05T09:29:07.752237+00:00,184,0.14,-0.009999999999999981,0.016,-0.134,False,,False,,False,,False,,True,100.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600382520,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:26:22.520601+00:00,0.15,0.14,79730.74,79698.83,-31.910000000003492,217.48,-0.00999999999476131,1.5899999999965075,1.5899999999965075,0.0,0.0,-0.04000000000000001,0.15,0.19,0.0,0.04000000000000001,2026-09-05T09:29:22.749705+00:00,180,0.14,-0.009999999999999981,0.016,-0.134,False,,False,,False,,False,,True,80.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600397523,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:26:37.523756+00:00,0.15,0.14,79730.74,79698.83,-31.910000000003492,202.48,0.0,-0.00999999999476131,1.5899999999965075,0.0,0.0,-0.04000000000000001,0.15,0.15,0.0,0.0,2026-09-05T09:29:37.755909+00:00,180,0.14,-0.009999999999999981,0.005,-0.145,False,,False,,False,,False,,True,65.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600412525,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:26:52.525817+00:00,0.11,0.1,79730.74,79698.83,-31.910000000003492,187.47,0.0,0.0,-0.00999999999476131,-0.039999999999999994,-0.039999999999999994,-0.039999999999999994,0.11,0.15,0.0,0.039999999999999994,2026-09-05T09:29:52.763023+00:00,180,0.1,-0.009999999999999995,0.005,-0.105,False,,False,,False,,False,,True,155.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600427530,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:27:07.530275+00:00,0.11,0.1,79730.74,79698.83,-31.910000000003492,172.47,0.0,0.0,0.0,0.0,-0.039999999999999994,-0.039999999999999994,0.11,0.15,0.0,0.039999999999999994,2026-09-05T09:30:28.442433+00:00,200,0.1,-0.009999999999999995,0.0,-0.11,False,,False,,False,,False,,True,140.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600447580,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:27:27.580874+00:00,0.093,0.092,79730.74,79698.83,-31.910000000003492,152.42,0.0,-0.00999999999476131,0.0,0.0,-0.017,-0.056999999999999995,0.093,0.15,0.0,0.056999999999999995,2026-09-05T09:30:28.442586+00:00,180,0.092,-0.0010000000000000009,0.0,-0.093,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600467534,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:27:47.534648+00:00,0.044,0.043,79730.74,79698.83,-31.910000000003492,132.47,0.0,0.0,0.0,-0.049,-0.049,-0.066,0.044,0.11,0.0,0.066,2026-09-05T09:30:28.442690+00:00,160,0.043,-0.0010000000000000009,0.0,-0.044,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600482535,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:28:02.535138+00:00,0.044,0.043,79730.74,79698.83,-31.910000000003492,117.46,0.0,0.0,0.0,0.0,-0.049,-0.066,0.044,0.11,0.0,0.066,2026-09-05T09:30:28.442794+00:00,145,0.043,-0.0010000000000000009,0.0,-0.044,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600502529,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:28:22.529188+00:00,0.027,0.026,79730.74,79698.84,-31.90000000000873,97.47,0.00999999999476131,0.00999999999476131,0.00999999999476131,-0.016999999999999998,-0.016999999999999998,-0.066,0.027,0.093,0.0,0.066,2026-09-05T09:30:28.442886+00:00,125,0.026,-0.0010000000000000009,0.0,-0.027,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600517537,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:28:37.537990+00:00,0.027,0.026,79730.74,79698.83,-31.910000000003492,82.46,-0.00999999999476131,0.0,0.0,0.0,-0.016999999999999998,-0.066,0.027,0.093,0.0,0.066,2026-09-05T09:30:28.442978+00:00,110,0.026,-0.0010000000000000009,0.0,-0.027,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600537530,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:28:57.530719+00:00,0.018,0.016,79730.74,79698.83,-31.910000000003492,62.47,0.0,-0.00999999999476131,0.0,-0.009000000000000001,-0.009000000000000001,-0.026,0.018,0.044,0.0,0.026,2026-09-05T09:30:28.443064+00:00,90,0.016,-0.0019999999999999983,0.0,-0.018,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600552552,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:29:12.552270+00:00,0.018,0.016,79730.74,79698.84,-31.90000000000873,47.45,0.00999999999476131,0.00999999999476131,0.00999999999476131,0.0,-0.009000000000000001,-0.009000000000000001,0.018,0.027,0.0,0.009000000000000001,2026-09-05T09:30:28.443151+00:00,75,0.016,-0.0019999999999999983,0.0,-0.018,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050530-30|UP|1788600567558,KXBTC15M-26SEP050530-30,UP,2026-09-05T09:29:27.558339+00:00,0.006,0.005,79730.74,79698.83,-31.910000000003492,32.44,-0.00999999999476131,0.0,0.0,-0.011999999999999999,-0.011999999999999999,-0.020999999999999998,0.006,0.027,0.0,0.020999999999999998,2026-09-05T09:30:28.443240+00:00,60,0.005,-0.001,0.0,-0.006,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|DOWN|1788600868126,KXBTC15M-26SEP050545-45,DOWN,2026-09-05T09:34:28.126409+00:00,0.36,0.35,79711.13,79706.23,-4.900000000008731,631.87,4.489999999990687,7.399999999994179,7.399999999994179,-0.18000000000000005,-0.18000000000000005,-0.17000000000000004,0.36,0.54,0.0,0.18000000000000005,2026-09-05T09:37:33.339590+00:00,184,0.59,0.22999999999999998,0.32,-0.03999999999999998,True,30.0,True,30.0,True,60.0,True,150.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|DOWN|1788600883128,KXBTC15M-26SEP050545-45,DOWN,2026-09-05T09:34:43.128679+00:00,0.36,0.35,79711.13,79706.23,-4.900000000008731,616.87,0.0,4.489999999990687,7.399999999994179,0.0,-0.18000000000000005,-0.18000000000000005,0.36,0.54,0.0,0.18000000000000005,2026-09-05T09:37:43.380958+00:00,180,0.59,0.22999999999999998,0.32,-0.03999999999999998,True,15.0,True,15.0,True,45.0,True,135.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|DOWN|1788600988132,KXBTC15M-26SEP050545-45,DOWN,2026-09-05T09:36:28.132127+00:00,0.33,0.32,79711.13,79710.82,-0.3099999999976717,511.87,0.0,11.990000000005239,11.990000000005239,-0.19,-0.19,-0.19,0.33,0.52,0.0,0.19,2026-09-05T09:39:28.406476+00:00,180,0.59,0.25999999999999995,0.32,-0.010000000000000009,True,30.0,True,30.0,True,30.0,True,30.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|DOWN|1788601008098,KXBTC15M-26SEP050545-45,DOWN,2026-09-05T09:36:48.098241+00:00,0.33,0.32,79711.13,79702.86,-8.270000000004075,491.9,-7.960000000006403,-7.960000000006403,4.029999999998836,0.0,-0.19,-0.19,0.33,0.52,0.0,0.19,2026-09-05T09:39:48.345566+00:00,180,0.7,0.36999999999999994,0.32,-0.010000000000000009,True,10.0,True,10.0,True,10.0,True,10.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601018118,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:36:58.118585+00:00,0.41,0.4,79711.13,79698.83,-12.30000000000291,481.88,-11.990000000005239,-11.990000000005239,0.0,-0.2700000000000001,-0.08000000000000002,-0.08000000000000002,0.41,0.68,0.0,0.2700000000000001,2026-09-05T09:39:58.370888+00:00,180,0.46,0.050000000000000044,0.29,-0.12,False,,False,,False,,False,,True,165.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601033121,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:37:13.121886+00:00,0.41,0.4,79711.13,79698.83,-12.30000000000291,466.88,0.0,-11.990000000005239,-4.1600000000034925,0.0,-0.2700000000000001,-0.08000000000000002,0.41,0.68,0.0,0.2700000000000001,2026-09-05T09:40:13.371475+00:00,180,0.46,0.050000000000000044,0.29,-0.12,False,,False,,False,,False,,True,150.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601048125,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:37:28.125879+00:00,0.42,0.41,79711.13,79698.83,-12.30000000000291,451.87,0.0,0.0,-11.990000000005239,0.010000000000000009,0.010000000000000009,-0.07,0.41,0.68,0.010000000000000009,0.26000000000000006,2026-09-05T09:40:33.355044+00:00,184,0.46,0.040000000000000036,0.14,-0.27999999999999997,False,,False,,False,,False,,True,135.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601063130,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:37:43.130969+00:00,0.42,0.41,79711.13,79698.83,-12.30000000000291,436.87,0.0,0.0,-4.029999999998836,0.0,0.010000000000000009,-0.26000000000000006,0.41,0.68,0.010000000000000009,0.26000000000000006,2026-09-05T09:40:43.392912+00:00,180,0.46,0.040000000000000036,0.14,-0.27999999999999997,False,,False,,False,,False,,True,120.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601083099,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:38:03.099738+00:00,0.42,0.41,79711.13,79698.83,-12.30000000000291,416.9,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.41,0.42,0.010000000000000009,0.0,2026-09-05T09:41:03.327928+00:00,180,0.46,0.040000000000000036,0.077,-0.34299999999999997,False,,False,,False,,False,,True,100.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601098103,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:38:18.103218+00:00,0.42,0.41,79711.13,79695.0,-16.130000000004657,401.9,-3.8300000000017462,-3.8300000000017462,-3.8300000000017462,0.0,0.0,0.010000000000000009,0.41,0.42,0.010000000000000009,0.0,2026-09-05T09:41:18.334326+00:00,180,0.46,0.040000000000000036,0.077,-0.34299999999999997,False,,False,,False,,False,,True,85.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601118102,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:38:38.102511+00:00,0.42,0.41,79711.13,79700.98,-10.150000000008731,381.9,4.539999999993597,4.539999999993597,2.1499999999941792,0.0,0.0,0.0,0.42,0.42,0.0,0.0,2026-09-05T09:41:38.324919+00:00,180,0.46,0.040000000000000036,0.051,-0.369,False,,False,,False,,False,,True,65.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601153124,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:39:13.124938+00:00,0.44,0.43,79711.13,79700.99,-10.139999999999418,346.88,0.010000000009313226,0.010000000009313226,4.55000000000291,-0.02999999999999997,0.020000000000000018,0.020000000000000018,0.42,0.47,0.020000000000000018,0.02999999999999997,2026-09-05T09:42:13.389801+00:00,180,0.43,-0.010000000000000009,0.051,-0.389,False,,False,,False,,False,,True,30.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601168134,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:39:28.134423+00:00,0.44,0.43,79711.13,79700.98,-10.150000000008731,331.87,-0.010000000009313226,0.0,4.539999999993597,0.0,-0.02999999999999997,0.020000000000000018,0.42,0.47,0.020000000000000018,0.02999999999999997,2026-09-05T09:42:33.352302+00:00,184,0.43,-0.010000000000000009,0.051,-0.389,False,,False,,False,,False,,True,15.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601183138,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:39:43.138636+00:00,0.3,0.29,79711.13,79690.5,-20.630000000004657,316.86,-10.479999999995925,-10.490000000005239,-10.479999999995925,-0.14,-0.14,-0.12,0.3,0.47,0.0,0.16999999999999998,2026-09-05T09:42:48.356479+00:00,184,0.29,-0.010000000000000009,0.051,-0.249,False,,False,,False,,False,,True,45.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601203145,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:40:03.145197+00:00,0.3,0.29,79711.13,79670.0,-41.13000000000466,296.85,-20.5,-30.979999999995925,-30.979999999995925,0.0,-0.14,-0.16999999999999998,0.3,0.47,0.0,0.16999999999999998,2026-09-05T09:43:08.339897+00:00,184,0.29,-0.010000000000000009,0.051,-0.249,False,,False,,False,,False,,True,25.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601223102,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:40:23.102958+00:00,0.3,0.29,79711.13,79656.02,-55.11000000000058,276.9,-13.979999999995925,-34.479999999995925,-44.95999999999185,0.0,0.0,-0.14,0.3,0.44,0.0,0.14,2026-09-05T09:43:23.386392+00:00,180,0.29,-0.010000000000000009,0.026,-0.27399999999999997,False,,False,,False,,False,,True,5.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601238104,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:40:38.104346+00:00,0.15,0.14,79711.13,79656.03,-55.10000000000582,261.9,0.00999999999476131,-13.970000000001164,-44.94999999999709,-0.15,-0.15,-0.29000000000000004,0.15,0.44,0.0,0.29000000000000004,2026-09-05T09:43:38.350620+00:00,180,0.14,-0.009999999999999981,0.026,-0.124,False,,False,,False,,False,,True,155.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601253127,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:40:53.127592+00:00,0.15,0.14,79711.13,79666.25,-44.88000000000466,246.87,10.220000000001164,10.229999999995925,-24.25,0.0,-0.15,-0.15,0.15,0.3,0.0,0.15,2026-09-05T09:43:58.369683+00:00,185,0.14,-0.009999999999999981,0.014,-0.13599999999999998,False,,False,,False,,False,,True,140.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601273131,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:41:13.131605+00:00,0.078,0.077,79711.13,79672.98,-38.15000000000873,226.87,6.720000000001164,16.94999999999709,16.95999999999185,0.0,-0.072,-0.22199999999999998,0.078,0.3,0.0,0.22199999999999998,2026-09-05T09:44:18.345233+00:00,184,0.077,-0.0010000000000000009,0.003,-0.075,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601293109,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:41:33.109478+00:00,0.054,0.051,79711.13,79669.71,-41.419999999998254,206.89,1.6000000000058208,3.460000000006403,13.690000000002328,-0.024,-0.024,-0.096,0.054,0.15,0.0,0.096,2026-09-05T09:44:38.357602+00:00,184,0.062,0.008,0.003,-0.051,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601313128,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:41:53.128895+00:00,0.054,0.051,79711.13,79672.97,-38.16000000000349,186.87,-0.00999999999476131,3.2599999999947613,6.720000000001164,0.0,-0.024,-0.096,0.054,0.078,0.0,0.024,2026-09-05T09:44:53.396919+00:00,180,0.062,0.008,0.0,-0.054,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601333125,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:42:13.125613+00:00,0.054,0.053,79711.13,79675.57,-35.55999999999767,166.87,2.6000000000058208,2.5900000000110595,9.320000000006985,0.0,0.0,-0.024,0.054,0.078,0.0,0.024,2026-09-05T09:45:13.557525+00:00,180,0.062,0.008,0.0,-0.054,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601348128,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:42:28.128697+00:00,0.054,0.053,79711.13,79675.58,-35.55000000000291,151.87,0.00999999999476131,2.6000000000058208,5.880000000004657,0.0,0.0,0.0,0.054,0.054,0.0,0.0,2026-09-05T09:45:13.557729+00:00,165,0.062,0.008,0.0,-0.054,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601363129,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:42:43.129090+00:00,0.063,0.062,79711.13,79675.57,-35.55999999999767,136.87,-0.00999999999476131,0.0,2.5900000000110595,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.054,0.063,0.009000000000000001,0.0,2026-09-05T09:45:13.557887+00:00,150,0.062,-0.0010000000000000009,0.0,-0.063,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP050545-45|UP|1788601378159,KXBTC15M-26SEP050545-45,UP,2026-09-05T09:42:58.159189+00:00,0.063,0.062,79711.13,79675.57,-35.55999999999767,121.84,0.0,-0.00999999999476131,2.5900000000110595,0.0,0.009000000000000001,0.009000000000000001,0.054,0.063,0.009000000000000001,0.0,2026-09-05T09:45:13.558089+00:00,135,0.062,-0.0010000000000000009,0.0,-0.063,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
